Date,DWCF,AD09X,MXEF,LBUSTRUU,BNDGLB,STCGUSRE,SREITGL,SPGTIND,SPGSCI,HFRXAR,SPLPEQTY,TRVCI,IADMGOLD,SPVXSTR,SPX,MXUSMC,RTY,ASX,MXEU,TPX,MXASJ,NDEUCHF,IDCOTCTR,CY00,IBOXIG,U0A0,SPBDU1ST,GUKG10,GECU10YR
20/10/2008,9915.16,291.2,590.59,1369.12,273.82,161.51,105.41,1744.63,483.667,1095.67,82.88,927.82,364.27,130893.23,985.4,569.08,547.006,2150.06,77.89,927.37,298.61,208.827,78.0473,149.241,135.0664,319.49,154.275,4.614,4.011
21/10/2008,9617.63,289.81,580.2,1380.97,275.42,155.61,104.04,1699.77,473.254,1095.36,81.62,897.35,352.51,127490.09,955.05,550.4,530.812,2129.46,77.45,956.64,296.76,203.661,78.6899,150.128,134.8352,324.219,156.657,4.612,3.94
22/10/2008,9041.82,270.88,534.69,1382.76,276.04,143.71,96.14,1592.94,445.216,1089.51,75.3,860.67,333.8,140680.14,896.78,511.65,501.966,2038.43,73.45,889.23,280.53,189.503,78.9451,150.314,135.5058,332.436,156.738,4.483,3.807
23/10/2008,9086.16,268.02,514.29,1384.94,277,142.11,93.96,1604.4,447.275,1087.48,72.98,858,329.56,145463.56,908.11,502.02,489.92,2053.73,73.22,871.7,266.47,182.156,79.3326,150.648,135.8568,336.983,156.807,4.471,3.779
24/10/2008,8778.48,254.01,473.98,1372.79,276.41,132.65,86.83,1542.34,427.961,1083.86,69.55,837.87,335.5,161969.44,876.77,483.97,471.119,1950.15,69.73,806.11,246.01,167.389,78.8125,149.188,135.2122,338.894,151.405,4.358,3.751
25/10/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2008,8477.82,239.92,454.34,1367.15,274.86,124.78,82.65,1456.34,427.163,1081.74,65.22,818.67,334.1,171430.38,848.92,466.76,448.403,1931.56,68.44,746.46,230.93,147.223,78.6872,148.701,,339.133,150.862,4.378,3.76
28/10/2008,9327.46,247.07,484.93,1361.23,273.17,146.26,90.29,1518,425.42,1079.23,69.35,879.76,342.25,156561.23,940.51,512.06,482.551,1963.96,70.06,784.03,243.74,163.524,78.4573,148.274,134.6755,335.727,150.915,4.393,3.752
29/10/2008,9286.93,267.84,507.55,1360.75,273.61,141.72,90.43,1610.14,454.274,1076.72,73.38,874.8,343.78,163876.02,930.09,517.75,490.881,2113.04,75.12,830.32,246.32,166.902,78.2756,148.079,134.415,334.878,150.699,4.399,3.787
30/10/2008,9553.97,277.17,561.34,1359.63,273.61,147.68,94.74,1664.35,440.802,1073.17,76.79,892.47,338.59,161655.11,954.09,537.27,514.177,2143.87,75.93,899.37,277.23,192.073,78.112,148.062,133.7108,334.26,150.7,4.437,3.771
31/10/2008,9732.07,276.32,570.52,1357.61,272.21,157.57,99.48,1661.39,449.461,1064.58,78.07,897.73,330.6,160828.27,968.75,549,537.521,2183.69,78,867.12,279.48,191.661,78.003,148.143,133.5905,334.9,149.544,4.524,3.9
01/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2008,9713.37,280.21,584.36,1362.97,273.05,151.73,98.4,1696.97,434.734,1061.83,78.83,900.54,330.42,155595.05,966.3,546.24,538.496,2219.58,78.37,,290.8,197.393,78.3431,148.895,,335.393,150.509,4.499,3.831
04/11/2008,10073.46,295.5,603.14,1376.42,275.38,160.63,103.16,1776.74,467.257,1068.5,82.7,918.99,349.62,141781.59,1005.75,569.94,545.952,2318.16,81.92,910.7,291.58,197.713,78.8027,150.293,135.2724,336.746,152.642,4.477,3.804
05/11/2008,9547.83,296.91,600.18,1383.17,276.99,143.91,97.94,1761,442.513,1067.43,79.58,891.97,338.65,151033.44,952.77,539.66,514.638,2270.04,80,966.91,297.03,205.699,79.076,151.182,136.1826,337.762,154.532,4.424,3.767
06/11/2008,9079.72,277.16,557.66,1381.83,276.93,136.95,92.51,1652.77,418.947,1065.75,74.04,865.56,335.05,168799.45,904.88,509.33,495.843,2147.84,75.53,909.3,276.43,188.3,79.0887,151.3,137.0136,338.959,154.001,4.325,3.704
07/11/2008,9328.29,277.75,564.76,1378.6,276.55,145.58,94.37,1683.42,420.387,1064.51,73.21,877.96,336.44,164349.55,930.99,524.28,505.793,2190.61,76.86,879,283.14,193.708,78.8702,150.977,136.7274,339.774,153.442,4.19,3.681
08/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2008,9191.43,282.63,583.02,1382.55,277.34,132.1,89.86,1688.41,431.369,1062.14,68.95,873.95,341.31,167667.5,919.21,513.13,493.104,2210.7,77.43,916.65,290.81,208.9,79.0922,151.804,137.7269,339.921,153.51,4.197,3.683
11/11/2008,8982.61,268.36,555.62,,277,129.92,87.48,1625.12,414.862,1060.55,65.12,862.3,334.9,172583.5,898.95,499.05,482.287,2131.8,74.34,889.36,279.03,200.503,,151.832,,339.97,,4.216,3.671
12/11/2008,8509.14,261,533.49,1387.35,278.35,119.99,83.8,1569.06,400.997,1059.64,62.32,837.42,325.77,185914.2,852.3,470.63,452.795,2097.37,71.9,875.23,274.59,199.688,79.5071,152.424,138.1647,340.728,154.27,4.108,3.631
13/11/2008,9097.94,257.36,524.12,1378.83,277.35,133.5,87.11,1591.92,410.279,1056.65,63.32,870.1,336.36,173494.31,911.29,506.04,491.234,2087.47,71.51,837.53,263.52,190.626,79.2182,151.59,138.1692,341.049,152.434,4.091,3.64
14/11/2008,8698.92,260.1,530.28,1380.23,277.74,118.52,82.34,1594.45,405.224,1058,60.68,848.33,339.07,186621.25,873.29,481.18,456.524,2114.8,72.08,846.91,265.64,196.875,79.5361,152.128,138.513,341.134,152.704,4.071,3.673
15/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2008,8486.94,254.8,520.09,1380.46,277.85,114.09,80.15,1562.26,395.989,1057.72,58.51,831.31,336.98,196809.73,850.75,469.86,451.299,2064.76,70.21,850.49,263.56,196.782,79.7349,152.225,,341.345,153.355,4.104,3.661
18/11/2008,8547.24,253.82,500.48,1380.95,278.25,112.67,78.91,1562.36,391.575,1054.37,56.72,833.14,337.3,200074.27,859.12,470.6,447.513,2095.23,70.84,835.44,251.44,187,80.1831,152.706,139.3056,341.806,152.432,4.079,3.646
19/11/2008,7998.91,246.41,489.59,1382.04,279.18,97.66,72.78,1521.83,388.781,1052.83,53.04,803.55,339,219666.94,806.58,438.1,412.38,1998.02,67.96,827.43,248.39,185.274,80.6858,153.112,140.255,342.114,151.792,4.044,3.542
20/11/2008,7450.95,233.46,464.31,1384.51,280.65,89.82,67.93,1426.65,366.387,1048.8,48.57,770.41,344.73,231276.81,752.44,403.9,385.308,1934.84,65.47,782.28,235.22,176.931,81.5776,153.567,141.038,341.789,150.677,3.889,3.401
21/11/2008,7911.12,233.02,467.63,1384.74,280.17,95.84,69.53,1443.69,368.388,1050.71,48.05,798.13,369.16,219320.73,800.03,429.59,406.536,1890.55,63.85,802.69,242.88,181.742,81.4069,152.355,139.5926,339.845,150.187,3.858,3.39
22/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2008,8428.65,249.08,485.52,1382.24,279.75,113.74,77.11,1523.48,393.935,1048.86,52.9,825.82,378.91,205421.59,851.81,463.86,436.796,2064.68,69.29,,239.01,180.07,80.8155,151.3,,337.853,149.93,3.936,3.426
25/11/2008,8504.22,255.32,500.37,1399.42,282.79,115.73,79.38,1542.28,376.615,1050.22,54.35,828.05,379.65,200164.17,857.39,469.25,443.184,2073.85,69.71,831.58,245.09,186.099,81.542,152.742,139.9395,335.681,154.533,3.87,3.35
